actual,predicted
0.0,0.01590468
0.0,0.2952478
0.001144304400000004,0.0015134141
0.0,0.043775074
0.011444092000000003,0.0729973
0.0,0.0018291548
0.0002860324500000011,-0.00034028292
0.21086343,0.063458376
0.0,0.00900986
0.0,0.016656931
0.29833305,0.019212633
0.0,0.09831656
0.057383135,0.05069496
0.0,0.082109034
0.0,0.029597837
0.014107674,0.104476094
0.13284688,0.047904305
0.0,0.008319527
0.004682690000000003,0.01191701
0.0,0.074466415
0.9277219000000001,0.28616965
0.0,0.014511503
0.0,0.014069419
0.014875084000000004,0.08572904
0.1382865,0.0062716156
0.38916028,0.04013279
0.0,0.0025375187
0.0,0.062268816
0.096876174,0.029094726
0.0,-0.00017576665
0.0,0.0026546046
0.0,0.042035367
0.0015273690000000006,0.010013863
0.0,0.003238462
0.0019073485999999973,-0.0018428415
0.0,0.06447869
8.94069699999972e-05,0.007837154
0.002961605800000003,-0.0007287711
0.005341554999999998,0.003904909
0.032809142,0.029503584
0.29401463,0.02202772
0.0,0.011394054
0.0,-0.01841937
0.058365986,0.090967834
0.0,0.020415723
0.0,0.0033176243
0.0,0.00234057
0.0,0.038939036
0.0,0.0138406865
0.0,-0.0053391606
0.0,-0.0018170848
0.0,-0.0024561659
0.0,0.0022249967
0.0,1.4200807e-05
0.0,0.004123427
0.0027671922000000043,-0.0057510957
0.0,-0.006678328
0.0,-0.00025212765
0.0,0.0019091591
0.3387332,0.04942333
0.0,0.03524404
0.0,0.022596072
0.0007627531999999937,-0.012380637
0.108045526,0.12912357
0.0,0.15989192
0.00047497450000000274,0.029290412
0.0820177,0.022153836
1.2825953,0.22885531
0.0,0.35031304
0.5224281499999999,0.15845084
0.0,0.060915265
0.24388629,0.6454428
0.0,0.27429074
0.0,0.09818689
0.0,0.01330626
0.2450943,0.609167
0.26911247,0.15400812
0.11877704,0.04829741
0.0,0.027198985
3.4115098,1.0482758
0.0,0.29997873
0.0,0.088577114
0.0,0.003074959
0.013449229,-0.07432332
0.0,0.077267505
0.0,0.013176322
0.0057222787,0.012144797
0.0011471566000000044,0.10255943
0.0,0.05800893
0.0,0.025453396
0.005436402699999995,0.012657106
0.0028486429000000035,0.21763474
0.30708313,0.35390773
0.0,0.040469363
0.0,0.063010894
0.0,0.026854742
0.2348125,0.34578502
0.0,0.08664647
0.06617687,0.06984486
0.0,0.0948524
0.001132488299999998,0.11166846
0.0,0.051035255
0.019840895999999997,0.043533728
0.0,0.3257056
0.0,0.28229973
0.0,0.06814981
0.0,-0.007105604
0.008821487000000003,0.020231113
0.0,0.087943144
0.0,0.061635666
0.0,0.00923951
0.04320791,0.109191865
0.0,0.06385074
0.0,0.015218187
0.0015255064000000013,0.0050732866
0.05226768600000001,0.076361276
0.0,0.067367144
0.0,0.0064373985
0.0,0.010334946
1.3968706,0.15848121
0.0,0.06300107
0.004576519000000001,0.03180422
0.0,0.053756423
0.04711747,0.11391607
0.0,0.042098332
0.0047683716000000015,0.034388114
0.030609871999999996,0.03240145
0.0,0.03833759
0.0,0.04936275
0.0,0.009077877
0.0,-0.0041007176
0.0,0.045769922
0.0,-0.00705304
0.0,-0.0025456995
0.0,-0.00578063
0.0,-0.00037106872
0.0,-0.005431086
0.0,-0.0023615733
0.0,-0.004820645
0.0,-0.002233684
0.0,0.009192936
0.0,-0.005555004
0.0,-0.0023382455
0.0,0.0046784803
0.015255995000000001,0.040365804
0.022231601000000004,0.030435435
0.0,0.006891094
0.27963588,0.26904425
0.0,0.33844894
0.00028684734999999406,0.22808269
0.010775402000000003,0.02087285
0.0126753,0.1221178
0.0,0.19302842
0.0,-0.0004922077
0.0,0.0030872077
0.0,0.030050904
0.0,0.03704176
0.0,0.011673637
0.0,0.0044271275
0.0,0.04295327
0.0,0.034190025
0.0,0.028720785
0.0007629859999999933,-0.0021227896
0.0,0.085149765
0.0,0.06379383
0.0,0.004612431
0.0,0.012449339
0.0449121,0.046776235
0.0,0.022341128
0.0,0.015021589
0.0,0.0017035306
0.042155385,0.06528819
0.0,0.014504943
0.0,-0.002516985
0.0,-0.0017798021
0.050835309999999995,0.012929246
0.0,0.022770151
0.0,0.006793514
